date,spx,dax,ftse,nikkei
2010-10-07,1158.057687,6276.25,5662.13,9684.81
2010-10-08,1165.146232,6291.67,5657.61,9588.88
2010-10-11,1165.317954,6309.51,5672.4,9588.88
2010-10-12,1169.770968,6304.57,5661.59,9388.64
2010-10-13,1178.102323,6434.52,5747.35,9403.51
2010-10-14,1173.813706,6455.27,5727.21,9583.51
2010-10-15,1176.188464,6492.3,5703.37,9500.25
2010-10-18,1184.711673,6516.63,5742.52,9498.49
2010-10-19,1165.895551,6490.69,5703.89,9539.45
2010-10-20,1178.172959,6524.55,5728.93,9381.6
2010-10-21,1180.264563,6611.01,5757.86,9376.48
2010-10-22,1183.076759,6605.84,5741.37,9426.71
2010-10-25,1185.62072,6639.21,5751.98,9401.16
2010-10-26,1185.636139,6613.8,5707.3,9377.38
2010-10-27,1182.447954,6568.0,5646.02,9387.03
2010-10-28,1183.776098,6595.28,5677.89,9366.03
2010-10-29,1183.257733,6601.37,5675.16,9202.45
2010-11-01,1184.384759,6604.86,5694.62,9154.72
2010-11-02,1193.567554,6654.31,5757.43,9159.98
2010-11-03,1197.961445,6617.8,5748.97,9159.98
2010-11-04,1221.055259,6734.69,5862.79,9358.78
2010-11-05,1225.847867,6754.2,5875.35,9625.99
2010-11-08,1223.246735,6750.5,5849.96,9732.92
2010-11-09,1213.396589,6787.81,5875.19,9694.49
2010-11-10,1218.708532,6719.84,5816.94,9830.52
2010-11-11,1213.535334,6723.41,5815.23,9861.46
2010-11-12,1199.208309,6734.61,5796.87,9724.81
2010-11-15,1197.751457,6790.17,5820.41,9827.51
2010-11-16,1178.344448,6663.24,5681.9,9797.1
2010-11-17,1178.58792,6700.07,5692.56,9811.66
2010-11-18,1196.685143,6832.11,5768.71,10013.63
2010-11-19,1199.730081,6843.55,5732.83,10022.39
2010-11-22,1197.843668,6822.05,5680.83,10115.19
2010-11-23,1180.727272,6705.0,5581.28,10115.19
2010-11-24,1198.353814,6823.8,5657.1,10030.11
2010-11-25,1198.353814,6879.66,5698.93,10079.76
2010-11-26,1189.403805,6848.98,5668.7,10039.56
2010-11-29,1187.761537,6697.97,5550.95,10125.99
2010-11-30,1180.552981,6688.49,5528.27,9937.04
2010-12-01,1206.06798,6866.63,5642.5,9988.05
2010-12-02,1221.531723,6957.61,5767.56,10168.52
2010-12-03,1224.707722,6947.72,5745.32,10178.32
2010-12-06,1223.121569,6954.38,5770.28,10167.23
2010-12-07,1223.74641,7001.91,5808.45,10141.1
2010-12-08,1228.284085,6975.87,5794.53,10232.33
2010-12-09,1232.997675,6964.16,5807.96,10285.88
2010-12-10,1240.397728,7006.17,5812.95,10211.95
2010-12-13,1240.459828,7029.39,5860.75,10293.89
2010-12-14,1241.588918,7027.4,5891.21,10316.77
2010-12-15,1235.233062,7016.37,5882.18,10309.78
2010-12-16,1242.870113,7024.4,5881.12,10311.29
2010-12-17,1243.907332,7009.39,5871.75,10303.83
2010-12-20,1247.07772,7018.6,5891.61,10216.41
2010-12-21,1254.600405,7077.99,5951.8,10370.53
2010-12-22,1258.837075,7067.92,5983.49,10346.48
2010-12-23,1256.771628,7057.69,5996.07,10346.48
2010-12-24,1256.771628,7057.69,6008.92,10279.19
2010-12-27,1257.536534,6970.73,6008.92,10355.99
2010-12-28,1258.513592,6972.1,6008.92,10292.63
2010-12-29,1259.782831,6995.47,5996.36,10344.54
2010-12-30,1257.884067,6914.19,5971.01,10228.92
2010-12-31,1257.635987,6914.19,5899.94,10228.92
2011-01-03,1271.869878,6989.74,5899.94,10228.92
2011-01-04,1270.196446,6975.35,6013.87,10398.1
2011-01-05,1276.563494,6939.82,6043.86,10380.77
2011-01-06,1273.85213,6981.39,6019.51,10529.76
2011-01-07,1271.502443,6947.84,5984.33,10541.04
2011-01-10,1269.752934,6857.06,5956.3,10541.04
2011-01-11,1274.482318,6941.57,6014.03,10510.68
2011-01-12,1285.95515,7068.78,6050.72,10512.8
2011-01-13,1283.758674,7075.11,6023.88,10589.76
2011-01-14,1293.244972,7075.7,6002.07,10499.04
2011-01-17,1293.244972,7078.06,5985.7,10502.86
2011-01-18,1295.019485,7143.45,6056.43,10518.98
2011-01-19,1281.917703,7082.76,5976.7,10557.1
2011-01-20,1280.256804,7024.27,5867.91,10437.31
2011-01-21,1283.346657,7062.42,5896.25,10274.52
2011-01-24,1290.835498,7067.77,5943.85,10345.11
2011-01-25,1291.179857,7059.01,5917.71,10464.42
2011-01-26,1296.633084,7127.35,5969.21,10401.9
2011-01-27,1299.540938,7155.58,5965.08,10478.66
2011-01-28,1276.343523,7102.8,5881.37,10360.34
2011-01-31,1286.120912,7077.48,5862.94,10237.92
2011-02-01,1307.591826,7184.27,5957.82,10274.5
2011-02-02,1304.029249,7183.67,6000.07,10457.36
2011-02-03,1307.102162,7193.68,5983.34,10431.36
2011-02-04,1310.87024,7216.21,5997.38,10543.52
2011-02-07,1319.051981,7283.62,6051.03,10592.04
2011-02-08,1324.573129,7323.24,6091.33,10635.98
2011-02-09,1320.878908,7320.9,6052.29,10617.83
2011-02-10,1321.868414,7340.28,6020.01,10605.65
2011-02-11,1329.145642,7371.2,6062.9,10605.65
2011-02-14,1332.321999,7396.63,6060.09,10725.54
2011-02-15,1328.01374,7400.04,6037.08,10746.67
2011-02-16,1336.321982,7414.3,6085.27,10808.29
2011-02-17,1340.426521,7405.51,6087.38,10836.64
2011-02-18,1343.013522,7426.81,6082.99,10842.8
2011-02-21,1343.013522,7321.81,6014.8,10857.53
2011-02-22,1315.444573,7318.35,5996.76,10664.7
2011-02-23,1307.398197,7194.6,5923.53,10579.1
2011-02-24,1306.099422,7130.5,5919.98,10452.71
2011-02-25,1319.88273,7185.17,6001.2,10526.76
2011-02-28,1327.224191,7272.32,5994.01,10624.09
2011-03-01,1306.331544,7223.3,5935.76,10754.03
2011-03-02,1308.440003,7181.12,5914.89,10492.38
2011-03-03,1330.968517,7225.96,6005.09,10586.02
2011-03-04,1321.152939,7178.9,5990.39,10693.66
2011-03-07,1310.130733,7161.93,5973.78,10505.02
2011-03-08,1321.8181,7164.75,5974.76,10525.19
2011-03-09,1320.024841,7131.8,5937.3,10589.5
2011-03-10,1295.106174,7063.09,5845.29,10434.38
2011-03-11,1304.281298,6981.49,5828.67,10254.43
2011-03-14,1296.387794,6866.63,5775.24,9620.49
2011-03-15,1281.871757,6647.66,5695.28,8605.15
2011-03-16,1256.876356,6513.84,5598.23,9093.72
2011-03-17,1273.715294,6656.88,5696.11,8962.67
2011-03-18,1279.204993,6664.4,5718.13,9206.75
2011-03-21,1298.383094,6816.12,5786.09,9206.75
2011-03-22,1293.76945,6780.97,5762.71,9608.32
2011-03-23,1297.543188,6804.45,5795.88,9449.47
2011-03-24,1309.660549,6933.58,5880.87,9435.01
2011-03-25,1313.802081,6946.36,5900.76,9536.13
2011-03-28,1310.193365,6938.63,5904.49,9478.53
2011-03-29,1319.443185,6934.44,5932.17,9459.08
2011-03-30,1328.260016,7057.15,5948.3,9708.79
2011-03-31,1325.826718,7041.31,5908.76,9755.1
2011-04-01,1332.413123,7179.81,6009.92,9708.39
2011-04-04,1332.8739,7175.33,6016.98,9718.89
2011-04-05,1332.633845,7175.31,6007.06,9615.55
2011-04-06,1335.540212,7215.11,6041.13,9584.37
2011-04-07,1333.508831,7178.78,6007.37,9590.93
2011-04-08,1328.166767,7217.02,6055.75,9768.08
2011-04-11,1324.455957,7204.86,6053.44,9719.7
2011-04-12,1314.157825,7102.91,5964.47,9555.26
2011-04-13,1314.413644,7177.97,6010.44,9641.18
2011-04-14,1314.520216,7146.56,5963.8,9653.92
2011-04-15,1319.677906,7178.29,5996.01,9591.52
2011-04-18,1305.136076,7026.85,5870.08,9556.65
2011-04-19,1312.621994,7039.31,5896.87,9441.03
2011-04-20,1330.357805,7249.19,6022.26,9606.82
2011-04-21,1337.384852,7295.49,6018.3,9685.77
2011-04-22,1337.384852,7295.49,6018.3,9682.21
2011-04-25,1335.247876,7295.49,6018.3,9671.96
2011-04-26,1347.239941,7356.51,6069.36,9558.69
2011-04-27,1355.658014,7404.95,6068.16,9691.84
2011-04-28,1360.480743,7475.22,6069.9,9849.74
2011-04-29,1363.61221,7514.46,6069.9,9849.74
2011-05-02,1361.221995,7527.64,6069.9,10004.2
2011-05-03,1356.622175,7500.7,6082.88,10004.2
2011-05-04,1347.323447,7373.93,5984.07,10004.2
2011-05-05,1335.102572,7376.96,5919.98,10004.2
2011-05-06,1340.202897,7492.25,5976.77,9859.2
2011-05-09,1346.294961,7410.52,5942.69,9794.38
2011-05-10,1357.159798,7501.52,6018.89,9818.76
2011-05-11,1342.083236,7495.05,5976.0,9864.26
2011-05-12,1348.649638,7443.95,5944.96,9716.65
2011-05-13,1337.77498,7403.31,5925.87,9648.77
2011-05-16,1329.468992,7387.54,5923.69,9558.3
2011-05-17,1328.978283,7256.65,5861.0,9567.02
2011-05-18,1340.676989,7303.53,5923.49,9662.08
2011-05-19,1343.601065,7358.23,5955.99,9620.82
2011-05-20,1333.269188,7266.82,5948.49,9607.08
2011-05-23,1317.365555,7121.52,5835.89,9460.63
2011-05-24,1316.280729,7150.66,5858.41,9477.17
2011-05-25,1320.473136,7170.94,5870.14,9422.88
2011-05-26,1325.689157,7114.09,5880.99,9562.05
2011-05-27,1331.103823,7163.47,5938.87,9521.94
2011-05-30,1331.103823,7160.3,5938.87,9504.97
2011-05-31,1345.197335,7293.69,5989.99,9693.73
2011-06-01,1314.545873,7217.43,5928.61,9719.61
2011-06-02,1312.937164,7074.12,5847.92,9555.04
2011-06-03,1300.162574,7109.03,5855.01,9492.21
2011-06-06,1286.16795,7084.57,5863.16,9380.35
2011-06-07,1284.944281,7103.25,5864.65,9442.95
2011-06-08,1279.55581,7060.23,5808.89,9449.46
2011-06-09,1289.002534,7159.66,5856.34,9467.15
2011-06-10,1270.979329,7069.9,5765.8,9514.44
2011-06-13,1271.826769,7085.14,5773.46,9448.21
2011-06-14,1287.867805,7204.79,5803.13,9547.79
2011-06-15,1265.422892,7115.08,5742.55,9574.32
2011-06-16,1267.636813,7110.2,5698.81,9411.28
2011-06-17,1271.503229,7164.05,5714.94,9351.4
2011-06-20,1278.363261,7150.21,5693.39,9354.32
2011-06-21,1295.518976,7285.51,5775.31,9459.66
2011-06-22,1287.136468,7278.19,5772.99,9629.43
2011-06-23,1283.499107,7149.44,5674.38,9596.74
2011-06-24,1268.445198,7121.38,5697.72,9678.71
2011-06-27,1280.095811,7108.0,5722.34,9578.31
2011-06-28,1296.673266,7092.99,5766.88,9648.98
2011-06-29,1307.411019,7294.14,5855.95,9797.26
2011-06-30,1320.639049,7376.24,5945.71,9816.09
2011-07-01,1339.668742,7419.44,5989.76,9868.07
2011-07-04,1339.668742,7442.96,6017.54,9965.09
2011-07-05,1337.876583,7439.44,6024.03,9972.46
2011-07-06,1339.224699,7431.19,6002.92,10082.48
2011-07-07,1353.217339,7471.44,6054.55,10071.14
2011-07-08,1343.804017,7402.73,5990.58,10137.73
2011-07-11,1319.489997,7230.25,5929.16,10069.53
2011-07-12,1313.643882,7174.14,5868.96,9925.92
2011-07-13,1317.720028,7267.87,5906.43,9963.14
2011-07-14,1308.867896,7214.74,5846.95,9936.12
2011-07-15,1316.144225,7220.12,5843.66,9974.47
2011-07-18,1305.435699,7107.92,5752.81,9974.47
2011-07-19,1326.725664,7192.67,5789.99,9889.72
2011-07-20,1325.839351,7221.36,5853.82,10005.9
2011-07-21,1343.801165,7290.14,5899.89,10010.39
2011-07-22,1345.015809,7326.39,5935.02,10132.11
2011-07-25,1337.43299,7344.54,5925.26,10050.01
2011-07-26,1331.938461,7349.45,5929.73,10097.72
2011-07-27,1304.88911,7252.68,5856.58,10047.19
2011-07-28,1300.667862,7190.06,5873.21,9901.35
2011-07-29,1292.282805,7158.77,5815.19,9833.03
2011-08-01,1286.941762,6953.98,5774.43,9965.01
2011-08-02,1254.045023,6796.75,5718.39,9844.59
2011-08-03,1260.340576,6640.59,5584.51,9637.14
2011-08-04,1200.07032,6414.76,5393.14,9659.18
2011-08-05,1199.375226,6236.16,5246.99,9299.88
2011-08-08,1119.460906,5923.27,5068.95,9097.56
2011-08-09,1172.533687,5917.08,5164.92,8944.48
2011-08-10,1120.755808,5613.42,5007.16,9038.74
2011-08-11,1172.637357,5797.66,5162.83,8981.94
2011-08-12,1178.811582,5997.74,5320.03,8963.72
2011-08-15,1204.486896,6022.24,5350.58,9086.41
2011-08-16,1192.761339,5994.9,5357.63,9107.43
2011-08-17,1193.885114,5948.94,5331.6,9057.26
2011-08-18,1140.646915,5602.8,5092.23,8943.76
2011-08-19,1123.52644,5480.0,5040.76,8719.24
2011-08-22,1123.819993,5473.78,5095.3,8628.13
2011-08-23,1162.351628,5532.38,5129.42,8733.01
2011-08-24,1177.601993,5681.08,5205.85,8639.61
2011-08-25,1159.270124,5584.14,5131.1,8772.36
2011-08-26,1176.800373,5537.48,5129.92,8797.78
2011-08-29,1210.084787,5670.07,5129.92,8851.35
2011-08-30,1212.922721,5643.92,5268.66,8953.9
2011-08-31,1218.893624,5784.85,5394.53,8955.2
2011-09-01,1204.419815,5730.63,5418.65,9060.8
2011-09-02,1173.965925,5538.33,5292.03,8950.74
2011-09-05,1173.965925,5246.18,5102.58,8784.46
2011-09-06,1165.239491,5193.97,5156.84,8590.57
2011-09-07,1198.624867,5405.53,5318.59,8763.41
2011-09-08,1185.89966,5408.46,5340.38,8793.12
2011-09-09,1154.233547,5189.93,5214.65,8737.66
2011-09-12,1162.265528,5072.33,5129.62,8535.67
2011-09-13,1172.871348,5166.36,5174.25,8616.55
2011-09-14,1188.675209,5340.19,5227.02,8518.57
2011-09-15,1209.111602,5508.24,5337.54,8668.86
2011-09-16,1216.014102,5573.51,5368.41,8864.16
2011-09-19,1204.089913,5415.91,5259.56,8864.16
2011-09-20,1202.087775,5571.68,5363.71,8721.24
2011-09-21,1166.761608,5433.8,5288.41,8741.16
2011-09-22,1129.559964,5164.21,5041.61,8560.26
2011-09-23,1136.429406,5196.56,5066.81,8560.26
2011-09-26,1162.946649,5345.56,5089.37,8374.13
2011-09-27,1175.375167,5628.44,5294.05,8609.95
2011-09-28,1151.060568,5578.42,5217.63,8615.65
2011-09-29,1160.397523,5639.58,5196.84,8701.23
2011-09-30,1131.42036,5502.02,5128.48,8700.29
2011-10-03,1099.227262,5376.7,5075.5,8545.48
2011-10-04,1123.94675,5216.71,4944.44,8456.12
2011-10-05,1144.033939,5473.03,5102.17,8382.98
2011-10-06,1164.972932,5645.25,5291.26,8522.02
2011-10-07,1155.464136,5675.7,5303.4,8605.62
2011-10-10,1194.888324,5847.29,5399.0,8605.62
2011-10-11,1195.535256,5865.01,5395.7,8773.68
2011-10-12,1207.254078,5994.47,5441.8,8738.9
2011-10-13,1203.658553,5914.84,5403.38,8823.25
2011-10-14,1224.57701,5967.2,5466.36,8747.96
2011-10-17,1200.858414,5859.43,5436.7,8879.6
2011-10-18,1225.378388,5877.41,5410.35,8741.91
2011-10-19,1209.881197,5913.53,5450.49,8772.54
2011-10-20,1215.389855,5766.48,5384.68,8682.15
2011-10-21,1238.249902,5970.96,5488.65,8678.89
2011-10-24,1254.194835,6055.27,5548.06,8843.98
2011-10-25,1229.050097,6046.75,5525.54,8762.31
2011-10-26,1242.000177,6016.07,5553.24,8748.47
2011-10-27,1284.590955,6337.84,5713.82,8926.54
2011-10-28,1285.086416,6346.19,5702.24,9050.47
2011-10-31,1253.296264,6141.34,5544.22,8988.39
2011-11-01,1218.277002,5834.51,5421.57,8835.52
2011-11-02,1237.902532,5965.63,5484.1,8640.42
2011-11-03,1261.154854,6133.18,5545.64,8640.42
2011-11-04,1253.227149,5966.16,5527.16,8801.4
2011-11-07,1261.120479,5928.68,5510.82,8767.09
2011-11-08,1275.924369,5961.44,5567.34,8655.51
2011-11-09,1229.09555,5829.54,5460.38,8755.44
2011-11-10,1239.688926,5867.81,5444.82,8500.8
2011-11-11,1263.854585,6057.03,5545.38,8514.47
2011-11-14,1251.781375,5985.02,5519.04,8603.7
2011-11-15,1257.812301,5933.14,5517.44,8541.93
2011-11-16,1236.913768,5913.36,5509.02,8463.16
2011-11-17,1216.125166,5850.17,5423.14,8479.63
2011-11-18,1215.653203,5800.24,5362.94,8374.91
2011-11-21,1192.982777,5606.0,5222.6,8348.27
2011-11-22,1188.035611,5537.39,5206.82,8314.74
2011-11-23,1161.790681,5457.77,5139.78,8314.74
2011-11-24,1161.790681,5428.11,5127.57,8165.18
2011-11-25,1158.666853,5492.87,5164.65,8160.01
2011-11-28,1192.546468,5745.33,5312.76,8287.49
2011-11-29,1195.193455,5799.91,5337.0,8477.82
2011-11-30,1246.960067,6088.84,5505.42,8434.61
2011-12-01,1244.582991,6035.88,5489.34,8597.38
2011-12-02,1244.278024,6080.68,5552.29,8643.75
2011-12-05,1257.081145,6106.09,5567.96,8695.98
2011-12-06,1258.470262,6028.82,5568.72,8575.16
2011-12-07,1261.008707,5994.73,5546.91,8722.17
2011-12-08,1234.352658,5874.44,5483.77,8664.58
2011-12-09,1255.192012,5986.71,5529.21,8536.46
2011-12-12,1236.470468,5785.43,5427.86,8653.82
2011-12-13,1225.733549,5774.26,5490.15,8552.81
2011-12-14,1211.818424,5675.14,5366.8,8519.13
2011-12-15,1215.752211,5730.62,5400.85,8377.37
2011-12-16,1219.657173,5701.78,5387.34,8401.72
2011-12-19,1205.351221,5670.71,5364.99,8296.12
2011-12-20,1241.304507,5847.03,5419.6,8336.48
2011-12-21,1243.71597,5791.53,5389.74,8459.98
2011-12-22,1254.000433,5852.18,5456.97,8395.16
2011-12-23,1265.332567,5878.93,5512.7,8395.16
2011-12-26,1265.332567,5878.93,5512.7,8479.34
2011-12-27,1265.432575,5889.76,5512.7,8440.56
2011-12-28,1249.639431,5771.27,5507.4,8423.62
2011-12-29,1263.015559,5848.78,5566.77,8398.89
2011-12-30,1257.604805,5898.35,5572.28,8455.35
2012-01-02,1257.604805,6075.52,5572.28,8455.35
2012-01-03,1277.060678,6166.57,5699.91,8455.35
2012-01-04,1277.300689,6111.55,5668.45,8560.11
2012-01-05,1281.056295,6095.99,5624.26,8488.71
2012-01-06,1277.807418,6057.92,5649.68,8390.35
2012-01-09,1280.701641,6017.23,5612.26,8390.35
2012-01-10,1292.078835,6162.98,5696.7,8422.26
2012-01-11,1292.475588,6152.34,5670.82,8447.88
2012-01-12,1295.503728,6179.21,5662.42,8385.59
2012-01-13,1289.092407,6143.08,5636.64,8500.02
2012-01-16,1289.092407,6220.01,5657.44,8378.36
2012-01-17,1293.667808,6332.93,5693.95,8466.4
2012-01-18,1308.036906,6354.57,5702.37,8550.58
2012-01-19,1314.501132,6416.26,5741.15,8639.68
2012-01-20,1315.383687,6404.39,5728.55,8766.36
2012-01-23,1316.00435,6436.62,5782.56,8765.9
2012-01-24,1314.654582,6419.22,5751.9,8785.33
2012-01-25,1326.046557,6421.85,5723.0,8883.69
2012-01-26,1318.429798,6539.85,5795.2,8849.47
2012-01-27,1316.327679,6511.98,5733.45,8841.22
2012-01-30,1313.013755,6444.45,5671.09,8793.05
2012-01-31,1312.409597,6458.91,5681.61,8802.51
2012-02-01,1324.089092,6616.64,5790.72,8809.79
2012-02-02,1325.541042,6655.63,5796.07,8876.82
2012-02-03,1344.902139,6766.67,5901.07,8831.93
2012-02-06,1344.334002,6764.83,5892.2,8929.2
2012-02-07,1347.048148,6754.2,5890.26,8917.52
2012-02-08,1349.959572,6748.76,5875.93,9015.59
2012-02-09,1351.94764,6788.8,5895.47,9002.24
2012-02-10,1342.640589,6692.96,5852.39,8947.17
2012-02-13,1351.771543,6738.47,5905.7,8999.18
2012-02-14,1350.499139,6728.19,5899.87,9052.07
2012-02-15,1343.228491,6757.94,5892.16,9260.34
2012-02-16,1358.044057,6751.96,5885.38,9238.1
2012-02-17,1361.227384,6848.03,5905.07,9384.17
2012-02-20,1361.227384,6948.25,5945.25,9485.09
2012-02-21,1362.205733,6908.18,5928.2,9463.02
2012-02-22,1357.655836,6843.87,5916.55,9554.0
2012-02-23,1363.460025,6809.46,5937.89,9595.57
2012-02-24,1365.743012,6864.43,5935.13,9647.38
2012-02-27,1367.586585,6849.6,5915.55,9633.93
2012-02-28,1372.175168,6887.63,5927.91,9722.52
2012-02-29,1365.682716,6856.08,5871.51,9723.24
2012-03-01,1374.086411,6941.77,5931.25,9707.37
2012-03-02,1369.62794,6921.37,5911.13,9777.03
2012-03-05,1364.334968,6866.46,5874.82,9698.59
2012-03-06,1343.359867,6633.11,5765.8,9637.63
2012-03-07,1352.626486,6671.11,5791.41,9576.06
2012-03-08,1365.909195,6834.54,5859.73,9768.96
2012-03-09,1370.865672,6880.21,5887.49,9929.74
2012-03-12,1371.094451,6901.35,5892.75,9889.86
2012-03-13,1395.947238,6995.91,5955.91,9899.08
2012-03-14,1394.278105,7079.42,5945.43,10050.52
2012-03-15,1402.598031,7144.45,5940.72,10123.28
2012-03-16,1404.172457,7157.82,5965.58,10129.83
2012-03-19,1409.746298,7154.22,5961.11,10141.99
2012-03-20,1405.517399,7054.94,5891.41,10141.99
2012-03-21,1402.89494,7071.32,5891.95,10086.49
2012-03-22,1392.784521,6981.26,5891.95,10127.08
2012-03-23,1397.107607,6995.62,5854.89,10011.47
2012-03-26,1416.512435,7079.23,5902.7,10018.24
2012-03-27,1412.516024,7078.9,5869.55,10255.15
2012-03-28,1405.542363,6998.8,5808.99,10182.57
2012-03-29,1403.276826,6875.15,5742.03,10114.79
2012-03-30,1408.46786,6946.83,5768.45,10083.56
2012-04-02,1419.04379,7056.65,5874.89,10109.87
2012-04-03,1413.380591,6982.28,5838.34,10050.39
2012-04-04,1398.958581,6784.06,5703.77,9819.99
2012-04-05,1398.084146,6775.26,5723.67,9767.61
2012-04-06,1398.084146,6775.26,5723.67,9688.45
2012-04-09,1382.202137,6775.26,5723.67,9546.26
2012-04-10,1358.593765,6606.43,5595.55,9538.02
2012-04-11,1368.705386,6674.73,5634.74,9458.74
2012-04-12,1387.565359,6743.24,5710.46,9524.79
2012-04-13,1370.261339,6583.9,5651.79,9637.99
2012-04-16,1369.568876,6625.19,5666.28,9470.64
2012-04-17,1390.779583,6801.0,5766.95,9464.71
2012-04-18,1385.14224,6732.03,5745.29,9667.26
2012-04-19,1376.919563,6671.22,5744.55,9588.38
2012-04-20,1378.533,6750.12,5772.15,9561.36
2012-04-23,1366.943473,6523.0,5665.57,9542.17
2012-04-24,1371.971015,6590.41,5709.49,9468.04
2012-04-25,1390.69315,6704.5,5718.89,9561.01
2012-04-26,1399.98039,6739.9,5748.72,9561.83
2012-04-27,1403.358069,6801.32,5777.11,9520.89
2012-04-30,1397.911996,6761.19,5737.78,9520.89
2012-05-01,1405.823661,6761.19,5812.23,9350.95
2012-05-02,1402.305163,6710.77,5758.11,9380.25
2012-05-03,1391.571067,6694.44,5766.55,9380.25
2012-05-04,1369.098217,6561.47,5655.06,9380.25
2012-05-07,1369.583481,6569.48,5655.06,9119.14
2012-05-08,1363.722237,6444.74,5554.55,9181.65
2012-05-09,1354.576055,6475.31,5530.05,9045.06
2012-05-10,1357.992027,6518.0,5543.95,9009.65
2012-05-11,1353.391568,6579.93,5575.52,8953.31
2012-05-14,1338.347938,6451.97,5465.52,8973.84
2012-05-15,1330.660297,6401.06,5437.62,8900.74
2012-05-16,1324.803066,6384.26,5405.25,8801.17
2012-05-17,1304.862887,6308.96,5338.38,8876.59
2012-05-18,1295.219998,6271.22,5267.62,8611.31
2012-05-21,1315.988639,6331.04,5304.48,8633.89
2012-05-22,1316.627543,6435.6,5403.28,8729.29
2012-05-23,1318.857781,6285.75,5266.41,8556.6
2012-05-24,1320.679053,6315.89,5350.05,8563.38
2012-05-25,1317.821174,6339.94,5351.53,8580.39
2012-05-28,1317.821174,6323.19,5356.34,8593.15
2012-05-29,1332.419121,6396.84,5391.14,8657.08
2012-05-30,1313.320052,6280.8,5297.28,8633.19
2012-05-31,1310.329007,6264.38,5320.86,8542.73
2012-06-01,1278.044622,6050.29,5260.19,8440.25
2012-06-04,1278.177017,5978.23,5260.19,8295.63
2012-06-05,1285.497229,5969.4,5260.19,8382.0
2012-06-06,1315.130724,6093.99,5384.11,8533.53
2012-06-07,1314.986053,6144.22,5447.79,8639.72
2012-06-08,1325.655474,6130.82,5435.08,8459.26
2012-06-11,1308.932698,6141.05,5432.37,8624.9
2012-06-12,1324.17619,6161.24,5473.74,8536.72
2012-06-13,1314.88088,6152.49,5483.81,8587.84
2012-06-14,1329.099486,6138.61,5467.05,8568.89
2012-06-15,1342.835328,6229.41,5478.81,8569.32
2012-06-18,1344.776666,6248.2,5491.09,8721.02
2012-06-19,1357.983718,6363.36,5586.31,8655.87
2012-06-20,1355.694161,6392.13,5622.29,8752.31
2012-06-21,1325.513726,6343.13,5566.36,8824.07
2012-06-22,1335.020363,6263.25,5513.69,8798.35
2012-06-25,1313.718119,6132.39,5450.65,8734.62
2012-06-26,1319.985037,6136.69,5446.96,8663.99
2012-06-27,1331.853095,6228.99,5523.92,8730.49
2012-06-28,1329.044122,6149.91,5493.06,8874.11
2012-06-29,1362.158745,6416.28,5571.15,9006.78
2012-07-02,1365.513426,6496.08,5640.64,9003.48
2012-07-03,1374.01566,6578.21,5687.73,9066.59
2012-07-04,1374.01566,6564.8,5684.47,9104.17
2012-07-05,1367.58218,6535.56,5692.63,9079.8
2012-07-06,1354.676138,6410.11,5662.63,9020.75
2012-07-09,1352.456602,6387.57,5627.33,8896.88
2012-07-10,1341.474438,6438.33,5664.07,8857.73
2012-07-11,1341.45468,6453.85,5664.48,8851.0
2012-07-12,1334.756774,6419.35,5608.25,8720.01
2012-07-13,1356.784065,6557.1,5666.13,8724.12
2012-07-16,1353.64381,6565.72,5662.43,8724.12
2012-07-17,1363.673881,6577.64,5629.09,8755.0
2012-07-18,1372.781391,6684.42,5685.77,8726.74
2012-07-19,1376.513167,6758.39,5714.19,8795.55
2012-07-20,1362.659673,6630.02,5651.77,8669.87
2012-07-23,1350.516968,6419.33,5533.87,8508.32
2012-07-24,1338.313974,6390.41,5499.23,8488.09
2012-07-25,1337.888282,6406.52,5498.32,8365.9
2012-07-26,1360.023708,6582.96,5573.16,8443.1
2012-07-27,1385.970048,6689.4,5627.21,8566.64
2012-07-30,1385.300618,6774.06,5693.63,8635.44
2012-07-31,1379.323917,6772.26,5635.28,8695.06
2012-08-01,1375.136307,6754.46,5712.82,8641.85
2012-08-02,1364.998084,6606.09,5662.3,8653.18
2012-08-03,1390.989319,6865.66,5787.28,8555.11
2012-08-06,1394.227435,6918.72,5808.77,8726.29
2012-08-07,1401.346326,6967.95,5841.24,8803.31
2012-08-08,1402.220383,6966.15,5845.92,8881.16
2012-08-09,1402.795989,6964.99,5851.51,8978.6
2012-08-10,1405.867824,6944.56,5847.11,8891.44
2012-08-13,1404.108823,6909.68,5831.88,8885.15
2012-08-14,1403.927251,6974.39,5864.78,8929.88
2012-08-15,1405.527004,6946.8,5833.04,8925.04
2012-08-16,1415.514367,6996.29,5834.51,9092.76
2012-08-17,1418.162745,7040.88,5852.42,9162.5
2012-08-20,1418.13359,7033.68,5824.37,9171.16
2012-08-21,1413.171357,7089.32,5857.52,9156.92
2012-08-22,1413.493307,7017.75,5774.2,9131.74
2012-08-23,1402.082941,6949.57,5776.6,9178.12
2012-08-24,1411.126663,6971.07,5776.6,9070.76
2012-08-27,1410.435114,7047.45,5776.6,9085.39
2012-08-28,1409.299341,7002.68,5775.71,9033.29
2012-08-29,1410.489383,7010.57,5743.53,9069.81
2012-08-30,1399.482778,6895.49,5719.45,8983.78
2012-08-31,1406.575669,6970.79,5711.48,8839.91
2012-09-03,1406.575669,7014.83,5758.41,8783.89
2012-09-04,1404.939438,6932.58,5672.01,8775.51
